fid,InputID,TargetID,Distance
"16532","99164","47842",2519332.78602494
"16533","99164","47846",2555416.3062571
"16534","99164","47847",2509930.43671541
"16535","99164","47848",2568458.93711033
"16536","99164","47849",2537971.93596735
"16537","99164","47850",2544589.8002176
"16538","99164","47853",2556278.43142252
"16539","99164","47854",2517762.67580947
"16540","99164","47855",2557216.26531399
"16541","99164","47857",2555627.14458481
"16542","99164","47858",2558771.30032801
"16543","99164","47859",2530734.11779901
"16544","99164","47860",2527197.24375548
"16545","99164","47861",2544133.51791033
"16546","99164","47862",2523528.17698073
"16547","99164","02139",3638511.02431092
"16548","99164","02140",3634852.05485274
"16549","99164","02141",3639710.53969362
"16550","99164","02142",3640125.4742186
"16551","99164","02143",3638144.01640206
"16552","99164","02144",3635381.56070874
"16553","99164","04932",3687244.94731479
"16554","99164","04933",3675332.29604419
"16555","99164","04936",3552083.3331003
"16556","99164","04937",3649404.47523343
"16557","99164","04938",3616813.6587021
"16558","99164","04939",3671297.86174928
"16559","99164","04940",3619625.02721351
"16560","99164","04941",3683973.99334897
"16561","99164","04942",3639410.54151419
"16562","99164","04943",3651338.67311565
"16563","99164","04944",3649780.51452986
"16564","99164","04945",3565484.19447167
"16565","99164","04947",3592297.98854349
"16566","99164","04949",3685074.67401114
"16567","99164","04950",3632090.56502536
"16568","99164","04951",3697071.41735116
"16569","99164","37228",2769517.83759289
"16570","99164","37240",2772566.49991703
"16571","99164","37243",2773031.1829556
"16572","99164","37246",2772665.14267611
"16573","99164","37301",2893525.23731456
"16574","99164","33483",3952989.67742036
"16575","99164","37302",2977445.51695014
"16576","99164","33484",3948444.23930935
"16577","99164","33486",3958213.66193529
"16578","99164","33487",3955106.01838689
"16579","99164","33493",3899586.87495797
"16580","99164","33496",3950200.37456431
"16581","99164","40117",2717858.65830696
"16582","99164","35034",2956317.62224645
"16583","99164","48047",2739125.68085246
"16584","99164","40118",2734686.59048093
"16585","99164","35035",2968235.31305167
"16586","99164","60020",2337839.56730397
"16587","99164","35036",2929959.92991407
"16588","99164","38643",2654657.81757971
"16589","99164","48048",2734601.24168713
"16590","99164","38644",2616667.34544095
"16591","99164","40119",2703165.29243076
"16592","99164","06706",3531002.46884431
"16593","99164","06708",3526879.1985528
"16594","99164","06710",3527601.55134202
"16595","99164","06712",3536120.31737024
"16596","99164","06716",3531644.97572147
"16597","99164","06750",3503966.37075955
"16598","99164","67482",1829564.05281511
"16599","99164","67483",1863004.80374222
"16600","99164","67218",1917103.40293945
"16601","99164","67219",1907490.98995021
"16602","99164","67220",1911537.07443531
"16603","99164","67223",1896932.2252808
"16604","99164","67226",1914511.48969458
"16605","99164","67227",1904645.50607044
"16606","99164","67235",1900488.1446117
"16607","99164","67260",1912735.91258347
"16608","99164","45505",2789265.18177704
"16609","99164","45806",2724098.62535355
"16610","99164","67301",2055122.24938085
"16611","99164","67330",2089157.74520418
"16612","99164","67332",2102726.13237045
"16613","99164","67333",2057248.77585447
"16614","99164","50038",1940379.38729632
"16615","99164","55033",1896485.940452
"16616","99164","55036",1846804.83126029
"16617","99164","50039",1918827.568487
"16618","99164","50041",1940692.88191932
"16619","99164","50042",1864587.84475543
"16620","99164","50044",2032759.89406497
"16621","99164","50046",1951935.09355456
"16622","99164","55037",1869821.55227699
"16623","99164","50047",1975390.74353921
"16624","99164","50048",1894280.00276547
"16625","99164","55038",1874808.63548109
"16626","99164","35043",2971842.63196068
"16627","99164","60030",2350286.54917932
"16628","99164","35044",2997035.05725659
"16629","99164","60031",2356599.43113073
"16630","99164","35045",3006595.01595627
"16631","99164","35046",3007564.22045361
"16632","99164","60033",2303621.12436952
"16633","99164","60034",2316673.07713357
"16634","99164","35049",2931629.13567285
"16635","99164","60035",2374935.70828375
"16636","99164","35051",2982247.71638022
"16637","99164","54827",1980357.27108118
"16638","99164","54828",1987014.88694058
"16639","99164","54829",1935380.41619731
"16640","99164","54830",1910046.33565153
"16641","99164","54832",1972908.03677458
"16642","99164","54835",1994088.90402392
"16643","99164","54836",1905236.51546029
"16644","99164","54837",1909606.59611125
"16645","99164","57570",1338319.93487851
"16646","99164","57571",1478913.99182969
"16647","99164","57572",1330452.68155807
"16648","99164","57574",1308076.21708375
"16649","99164","57576",1354700.28082292
"16650","99164","57577",1265258.39897313
"16651","99164","57579",1329864.96349904
"16652","99164","57580",1398068.86601667
"16653","99164","57584",1386818.72799481
"16654","99164","57585",1361437.39082102
"16655","99164","57601",1292642.09537892
"16656","99164","57620",1138317.13619426
"16657","99164","57621",1242643.89832544
"16658","99164","57622",1235240.75666166
"16659","99164","57623",1213944.88523082
"16660","99164","57625",1268319.05600586
"16661","99164","57626",1174519.39033133
"16662","99164","57630",1262504.34059473
"16663","99164","57631",1307929.92693221
"16664","99164","57632",1319956.13635891
"16665","99164","57633",1220037.23402552
"16666","99164","57634",1180701.34635875
"16667","99164","57636",1230431.2086609
"16668","99164","57639",1266769.79554603
"16669","99164","74458",2159200.33574359
"16670","99164","74459",2191371.69589815
"16671","99164","74460",2161749.1055747
"16672","99164","74462",2232750.44447215
"16673","99164","74463",2170980.23757149
"16674","99164","74464",2197878.15504182
"16675","99164","74467",2166943.97162627
"16676","99164","74468",2180509.84789651
"16677","99164","74469",2206800.61776609
"16678","99164","74470",2217129.77600009
"16679","99164","74471",2213130.76135861
"16680","99164","74472",2227749.35629747
"16681","99164","74477",2172952.48071826
"16682","99164","73645",1928471.45237065
"16683","99164","73646",1960738.73414656
"16684","99164","84790",1115954.5402502
"16685","99164","86044",1229748.18120258
"16686","99164","86514",1270673.43575491
"16687","99164","73647",1956913.17571557
"16688","99164","73650",1924200.00275486
"16689","99164","72204",2466989.74965728
"16690","99164","73651",1995219.95524379
"16691","99164","72205",2465257.23077101
"16692","99164","73654",1909512.3024117
"16693","99164","73655",1986239.80108335
"16694","99164","73658",1943896.69997514
"16695","99164","73659",1937593.42888101
"16696","99164","72206",2481820.42978954
"16697","99164","73660",1893335.71899792
"16698","99164","73661",1987176.76814635
"16699","99164","72207",2463906.18353494
"16700","99164","72209",2470942.1145305
"16701","99164","72210",2457086.78480465
"16702","99164","73662",1934529.84243362
"16703","99164","72211",2460556.57229316
"16704","99164","72212",2458153.06146085
"16705","99164","73663",1920622.40107331
"16706","99164","72223",2451299.84919513
"16707","99164","99502",2642285.73586951
"16708","99164","99503",3014690.62153508
"16709","99164","99504",2632100.95569496
"16710","99164","99505",2629063.36992236
"16711","99164","99506",2637536.81924343
"16712","99164","99507",2631197.93332638
"16713","99164","99508",2635295.50899702
"16714","99164","99510",3157156.72896545
"16715","99164","99513",2639430.6614001
"16716","99164","99515",2635552.21679739
"16717","99164","99516",2624982.87447818
"16718","99164","99517",2640935.32770848
"16719","99164","99518",2637030.88135122
"16720","99164","99519",2958301.02467733
"16721","99164","99540",2606923.39403592
"16722","99164","99546",4242150.62170254
"16723","99164","65661",2175392.9625876
"16724","99164","65662",2267032.93404012
"16725","99164","65663",2207146.838459
"16726","99164","65664",2207598.0844812
"16727","99164","65667",2279970.84282889
"16728","99164","65668",2184420.1917603
"16729","99164","65669",2248880.60477205
"16730","99164","65672",2278100.57373975
"16731","99164","65674",2170489.65821828
"16732","99164","65676",2320782.49114961
"16733","99164","65679",2285512.72263259
"16734","99164","65680",2286371.37487767
"16735","99164","65681",2261245.30017067
"16736","99164","65682",2168038.04801886
"16737","99164","65685",2205139.36740973
"16738","99164","65686",2258254.41275024
"16739","99164","65689",2321042.76252383
"16740","99164","65690",2416655.72264264
"16741","99164","65692",2387290.26859165
"16742","99164","65702",2297262.44383367
"16743","99164","65704",2286793.19137362
"16744","99164","65705",2219760.18540009
"16745","99164","65706",2251410.55133818
"16746","99164","65707",2189251.6663676
"16747","99164","65708",2205976.88931208
"16748","99164","65710",2202841.23684084
"16749","99164","65711",2305612.15428892
"16750","99164","65712",2200065.69377007
"16751","99164","65713",2257126.92341969
"16752","99164","65714",2239436.3565657
"16753","99164","65715",2313083.62367756
"16754","99164","65717",2303173.5967714
"16755","99164","65720",2272140.37496664
"16756","99164","65721",2251042.93765679
"16757","99164","65722",2241300.93323973
"16758","99164","65723",2192852.88100085
"16759","99164","65724",2188194.07383631
"16760","99164","65725",2216859.3847792
"16761","99164","65727",2194798.79959168
"16762","99164","72379",2606141.54238123
"16763","99164","72383",2575864.30491589
"16764","99164","73742",1985197.47192992
"16765","99164","73743",1944501.45220191
"16766","99164","72384",2573018.32173143
"16767","99164","73744",1972366.06390312
"16768","99164","73746",1893316.10169579
"16769","99164","73747",1949031.40923066
"16770","99164","72386",2557505.9181938
"16771","99164","72389",2593407.47547721
"16772","99164","73749",1924581.86099227
"16773","99164","72390",2597262.66183668
"16774","99164","72392",2538927.96632181
"16775","99164","72394",2566338.25370554
"16776","99164","72395",2568138.46112163
"16777","99164","73750",2002213.75132561
"16778","99164","73753",1956704.18049254
"16779","99164","73754",1952446.36162145
"16780","99164","72396",2539604.48164295
"16781","99164","73755",1940229.06284703
"16782","99164","73756",1980912.11601795
"16783","99164","73757",2003061.21958295
"16784","99164","73758",1913077.05045158
"16785","99164","73759",1944018.77149995
"16786","99164","73760",1949515.96164237
"16787","99164","72401",2507437.72846914
"16788","99164","73761",1934832.08621284
"16789","99164","46290",2604968.01607635
"16790","99164","46301",2459562.67222234
"16791","99164","46303",2435758.59540388
"16792","99164","46304",2457602.38388592
"16793","99164","50271",1924853.53221688
"16794","99164","50272",2009770.60723741
"16795","99164","50273",1938240.78659955
"16796","99164","50274",1875541.27569179
"16797","99164","50275",1987504.23779454
"16798","99164","50276",1923072.73654216
"16799","99164","50277",1894779.17169202
"16800","99164","50278",1957687.14491216
"16801","99164","50309",1958805.10598538
"16802","99164","50310",1952823.37646128
"16803","99164","40964",2995533.76501109
"16804","99164","40965",2973399.62455565
"16805","99164","40972",2945073.82177914
"16806","99164","40977",2965700.31854265
"16807","99164","40979",2967063.92343284
"16808","99164","40982",2957646.72461661
"16809","99164","40983",2928431.83043657
"16810","99164","40988",2974484.98648
"16811","99164","40995",2958393.84013058
"16812","99164","40997",2961304.52944471
"16813","99164","41001",2791956.64981742
"16814","99164","41002",2833769.0090424
"16815","99164","41003",2813589.09889902
"16816","99164","41004",2828510.82652015
"16817","99164","41005",2759261.37849022
"16818","99164","41006",2803469.31593943
"16819","99164","41007",2800663.17775148
"16820","99164","41008",2747452.0609144
"16821","99164","41010",2799180.72899746
"16822","99164","41011",2774152.90278371
"16823","99164","41014",2776106.32043116
"16824","99164","41015",2782366.28131932
"16825","99164","41016",2771630.50324423
"16826","99164","41017",2773803.53431046
"16827","99164","41018",2771361.90395093
"16828","99164","41030",2784196.168551
"16829","99164","41031",2827815.10380442
"16830","99164","41033",2795902.06820293
"16831","99164","41034",2841533.50468526
"16832","99164","41035",2783741.60748563
"16833","99164","41039",2858882.94732435
"16834","99164","41040",2811726.30206029
"16835","99164","41041",2870766.0586434
"16836","99164","41042",2768340.89670602
"16837","99164","41043",2815925.03614655
"16838","99164","41044",2840998.88648749
"16839","99164","41045",2755104.17478093
"16840","99164","41046",2772163.07442751
"16841","99164","48014",2713208.45119577
"16842","99164","38610",2708243.93050321
"16843","99164","40011",2754868.48975896
"16844","99164","40012",2788336.51067573
"16845","99164","48015",2727762.7274415
"16846","99164","32011",3516285.26357197
"16847","99164","40013",2765161.50683837
"16848","99164","48017",2716045.08738693
"16849","99164","38611",2648064.29298168
"16850","99164","40014",2745251.70591981
"16851","99164","32024",3488029.71308899
"16852","99164","40019",2762753.10030805
"16853","99164","40020",2771425.84559635
"16854","99164","48021",2734573.4365309
"16855","99164","40022",2763181.4444897
"16856","99164","48022",2722226.24593629
"16857","99164","40023",2755368.69202748
"16858","99164","11101",3498444.14565288
"16859","99164","11102",3498195.94693138
"16860","99164","11103",3499621.6130626
"16861","99164","11104",3499969.20410257
"16862","99164","11105",3499383.48389944
"16863","99164","11106",3498260.26251037
"16864","99164","11109",3497070.04311055
"16865","99164","11201",3497083.71214612
"16866","99164","11203",3503469.46250792
"16867","99164","11204",3501115.86312458
"16868","99164","47863",2524827.02373553
"16869","99164","47865",2559720.86599954
"16870","99164","47866",2550278.99647967
"16871","99164","47868",2576176.64393994
"16872","99164","47869",2538144.9032699
"16873","99164","47871",2546888.03044268
"16874","99164","47872",2538328.8083373
"16875","99164","47874",2536304.91841595
"16876","99164","47876",2528310.69692837
"16877","99164","47879",2551647.39268615
"16878","99164","47880",2526829.81296257
"16879","99164","47881",2549953.32065502
"16880","99164","47882",2554511.78576493
"16881","99164","02145",3638210.0680044
"16882","99164","02148",3638899.1198581
"16883","99164","02149",3640212.78547614
"16884","99164","02150",3642339.48229951
"16885","99164","02151",3643669.70558715
"16886","99164","02152",3647617.27323661
"16887","99164","02155",3635363.97507255
"16888","99164","02163",3636994.32618675
"16889","99164","02169",3651277.25692901
"16890","99164","02170",3649385.70884721
"16891","99164","02171",3647829.79805091
"16892","99164","02176",3637673.47706824
"16893","99164","02180",3633976.31304622
"16894","99164","02184",3653251.99482376
"16895","99164","02186",3645371.21901925
"16896","99164","02188",3656435.34215884
"16897","99164","02189",3658363.2167268
"16898","99164","04952",3698030.09216265
"16899","99164","04953",3673374.53268455
"16900","99164","04955",3624733.61685869
"16901","99164","04956",3610155.32837908
"16902","99164","04957",3634223.05412894
"16903","99164","04958",3619908.70928606
"16904","99164","04961",3596168.8933123
"16905","99164","04962",3658967.33469268
"16906","99164","04963",3641882.32539761
"16907","99164","04964",3557955.31699025
"16908","99164","04965",3664357.78266818
"16909","99164","04966",3585986.85473986
"16910","99164","04967",3661695.39413638
"16911","99164","04969",3677541.05790729
"16912","99164","04970",3563804.57845876
"16913","99164","04971",3658800.80193292
"16914","99164","04973",3696207.03798062
"16915","99164","04974",3711612.71349502
"16916","99164","04975",3656329.96478974
"16917","99164","04976",3643480.42563486
"16918","99164","04978",3640383.69619144
"16919","99164","04979",3628755.84421036
"16920","99164","04981",3714951.5889194
"16921","99164","04982",3575663.47943947
"16922","99164","04983",3591285.63852415
"16923","99164","04984",3603370.19094277
"16924","99164","04985",3601358.5170811
"16925","99164","04986",3686331.54732053
"16926","99164","37303",2977716.94926201
"16927","99164","37305",2898090.58680765
"16928","99164","33498",3947706.52035367
"16929","99164","33503",3695046.40557505
"16930","99164","37306",2885235.08446639
"16931","99164","33510",3678668.02908409
"16932","99164","37307",2996361.53742798
"16933","99164","37308",2957358.47787819
"16934","99164","33511",3682606.1206669
"16935","99164","37309",2979445.41650257
"16936","99164","37310",2978814.31929647
"16937","99164","33513",3633667.1077665
"16938","99164","33514",3645192.57564915
"16939","99164","33521",3630927.98772359
"16940","99164","33523",3648566.48150243
"16941","99164","37311",2977498.62057479
"16942","99164","33525",3656542.16768149
"16943","99164","06751",3511806.48601954
"16944","99164","06752",3506014.29024764
"16945","99164","05776",3442309.22682738
"16946","99164","05777",3440260.36504829
"16947","99164","05778",3415926.85272148
"16948","99164","05819",3486541.4568872
"16949","99164","05820",3447099.39654899
"16950","99164","05821",3481020.15785624
"16951","99164","05822",3461711.90673975
"16952","99164","05824",3494726.09424582
"16953","99164","05825",3449836.60209735
"16954","99164","05826",3446304.03692653
"16955","99164","05827",3448301.79427319
"16956","99164","05828",3475450.70433532
"16957","99164","05829",3459509.00825884
"16958","99164","05830",3464806.71457935
"16959","99164","05832",3485029.31748029
"16960","99164","05833",3471164.88692338
"16961","99164","05836",3461491.37223744
"16962","99164","05837",3489596.83070603
"16963","99164","05839",3459353.33099313
"16964","99164","05841",3455870.32815015
"16965","99164","05842",3463425.06993547
"16966","99164","05843",3455692.54610356
"16967","99164","05845",3448251.46335954
"16968","99164","05846",3480593.62637198
"16969","99164","67334",2038161.70153042
"16970","99164","28573",3565675.68053274
"16971","99164","28574",3542959.06205474
"16972","99164","28575",3607273.35473009
"16973","99164","28577",3635983.14453828
"16974","99164","28578",3502737.87854529
"16975","99164","28579",3632852.76153218
"16976","99164","28580",3500995.51287609
"16977","99164","28581",3633859.65522718
"16978","99164","28582",3584124.98259529
"16979","99164","28583",3591870.23579536
"16980","99164","28584",3591261.40709711
"16981","99164","28585",3544573.97575876
"16982","99164","28586",3548783.55840773
"16983","99164","28587",3593834.6109673
"16984","99164","28589",3629869.25596803
"16985","99164","28590",3517166.88475331
"16986","99164","28594",3600394.06414197
"16987","99164","28601",3205724.38825442
"16988","99164","28602",3207118.86585332
"16989","99164","28604",3141767.30350111
"16990","99164","28605",3155478.40513983
"16991","99164","28606",3189200.28777657
"16992","99164","28607",3153886.58895285
"16993","99164","28609",3232330.6553772
"16994","99164","28610",3222476.34468564
"16995","99164","28611",3160331.03058115
"16996","99164","28612",3196453.5020395
"16997","99164","28613",3216503.1749713
"16998","99164","28615",3138949.75564578
"16999","99164","07112",3479621.79902242
"17000","99164","07114",3483597.44387316
"17001","99164","07201",3483886.39470187
"17002","99164","20772",3381683.70539451
"17003","99164","07202",3481854.98416775
"17004","99164","07203",3478520.87191648
"17005","99164","98014",373846.407710618
"17006","99164","98019",372850.154231475
"17007","99164","83211",554358.238222149
"17008","99164","83212",592567.769461069
"17009","99164","98020",412624.581572168
"17010","99164","83213",465033.649037791
"17011","99164","98021",400331.685421778
"17012","99164","83214",604044.857157277
"17013","99164","35052",2970596.32031199
"17014","99164","60040",2373429.64904829
"17015","99164","35053",2890961.31920185
"17016","99164","60041",2340498.89676851
"17017","99164","35054",2982081.74891094
"17018","99164","60042",2340963.9104365
"17019","99164","60043",2385935.88910805
"17020","99164","60044",2366428.04667751
"17021","99164","60045",2368020.32568007
"17022","99164","35055",2906528.66171171
"17023","99164","35057",2892979.53255964
"17024","99164","60046",2345782.34312324
"17025","99164","35058",2902807.34298655
"17026","99164","57640",1116227.90658512
"17027","99164","57644",1174160.39414131
"17028","99164","57646",1319633.81384652
"17029","99164","57649",1111229.68979152
"17030","99164","57650",1091962.73348486
"17031","99164","57651",1093148.11485169
"17032","99164","57652",1291354.49487568
"17033","99164","57656",1250577.23003944
"17034","99164","57657",1268059.48798136
"17035","99164","57658",1288488.59237692
"17036","99164","57661",1262816.95025763
"17037","99164","57701",1126944.97783291
"17038","99164","57702",1117102.58328982
"17039","99164","57703",1144361.99513551
"17040","99164","57706",1134771.85407933
"17041","99164","57714",1256337.56568746
"17042","99164","57716",1244981.97716519
"17043","99164","57717",1047890.2124387
"17044","99164","57718",1113526.73142301
"17045","99164","57719",1140419.68430702
"17046","99164","57720",1052650.72075847
"17047","99164","57722",1174716.00606441
"17048","99164","57725",1164412.20259452
"17049","99164","57730",1111725.43912508
"17050","99164","57732",1089246.40149402
"17051","99164","57735",1113689.20846891
"17052","99164","57738",1152496.46159289
"17053","99164","57741",1097653.26385666
"17054","99164","57744",1153959.87478255
"17055","99164","57745",1088346.48933878
"17056","99164","57747",1133912.53562515
"17057","99164","57748",1201107.4442173
"17058","99164","57750",1242598.67206485
"17059","99164","57751",1124453.40733106
"17060","99164","57752",1229957.9848014
"17061","99164","57754",1072260.21290458
"17062","99164","74501",2211747.19044469
"17063","99164","74521",2283378.94052699
"17064","99164","74522",2224557.98685142
"17065","99164","74523",2281521.13000994
"17066","99164","74525",2242882.17760411
"17067","99164","74528",2235855.99303268
"17068","99164","74530",2207399.37360889
"17069","99164","74531",2188399.98545315
"17070","99164","74533",2244934.04662373
"17071","99164","74534",2201737.47334571
"17072","99164","74535",2207024.47560948
"17073","99164","74536",2266548.64422165
"17074","99164","74538",2211549.74186492
"17075","99164","74540",2250154.10010544
"17076","99164","74543",2282924.6938074
"17077","99164","73562",2103834.34926933
"17078","99164","84726",1098518.86421777
"17079","99164","84728",870685.276902521
"17080","99164","72118",2460179.23460826
"17081","99164","72119",2463343.88273946
"17082","99164","84729",1105743.57021174
"17083","99164","84730",982529.784593507
"17084","99164","84731",1003129.57665333
"17085","99164","84732",1015700.08161663
"17086","99164","73564",2014440.75028961
"17087","99164","99547",4070536.39536977
"17088","99164","99548",3022552.44090373
"17089","99164","99549",3017590.98548001
"17090","99164","99550",2700401.19939898
"17091","99164","99551",3228920.12938483
"17092","99164","99552",3219023.88907335
"17093","99164","99553",3479513.66667501
"17094","99164","99554",3427956.62518974
"17095","99164","99555",3048039.98236204
"17096","99164","99556",2670682.66597715
"17097","99164","99557",2958023.12488175
"17098","99164","65728",2248509.76216581
"17099","99164","65729",2326175.30853299
"17100","99164","65730",2205942.38150247
"17101","99164","65731",2278887.51942691
"17102","99164","65732",2193069.36312413
"17103","99164","65733",2307010.36293195
"17104","99164","65734",2210599.70896169
"17105","99164","65735",2164239.1024107
"17106","99164","65737",2258008.50379402
"17107","99164","65738",2220140.13748632
"17108","99164","65739",2277482.38075127
"17109","99164","65740",2271994.36012727
"17110","99164","65785",2160071.29783297
"17111","99164","65786",2205769.10439858
"17112","99164","65787",2205019.32418181
"17113","99164","65788",2371583.53641983
"17114","99164","65789",2354479.99522551
"17115","99164","65790",2347874.36884159
"17116","99164","65791",2401487.66746944
"17117","99164","65793",2339568.15102867
"17118","99164","65802",2225741.50339236
"17119","99164","65803",2225563.19384074
"17120","99164","65804",2236930.3494684
"17121","99164","65806",2229919.97982056
"17122","99164","65807",2230621.47195219
"17123","99164","65809",2239938.08688361
"17124","99164","65810",2234374.82947662
"17125","99164","72644",2305089.68896513
"17126","99164","83118",634830.445816624
"17127","99164","83119",666754.321952801
"17128","99164","83120",635495.880116232
"17129","99164","72404",2505588.8644793
"17130","99164","72410",2472270.36898657
"17131","99164","73762",2011976.52436039
"17132","99164","72411",2522670.69133442
"17133","99164","72412",2488739.33851303
"17134","99164","72413",2467941.30307971
"17135","99164","72414",2532038.46077729
"17136","99164","73763",1959169.57352095
"17137","99164","73764",1985942.98582199
"17138","99164","72415",2453809.75269005
"17139","99164","72416",2492208.00480008
"17140","99164","73766",1951342.29141309
"17141","99164","72417",2512627.88327974
"17142","99164","72419",2538533.63989133
"17143","99164","72421",2491141.00591431
"17144","99164","73768",1941763.83794578
"17145","99164","73771",1926153.38932767
"17146","99164","72422",2480490.01089427
"17147","99164","72424",2468232.02768178
"17148","99164","72425",2479791.63407731
"17149","99164","72426",2552827.5355214
"17150","99164","72427",2488396.28812038
"17151","99164","72428",2548245.07870946
"17152","99164","72429",2514120.68728481
"17153","99164","72430",2512975.27022231
"17154","99164","72431",2493615.37191643
"17155","99164","73772",1970646.14684273
"17156","99164","73773",1973678.5786887
"17157","99164","07072",3485370.18515825
"17158","99164","20721",3372534.5185921
"17159","99164","07073",3483882.55320873
"17160","99164","07074",3485026.87214281
"17161","99164","20722",3359515.76297811
"17162","99164","07075",3482117.41785645
"17163","99164","07076",3470795.84286293
"17164","99164","20723",3355319.49812906
"17165","99164","07077",3483839.63633454
"17166","99164","20724",3361968.39203625
"17167","99164","07078",3468593.63925486
"17168","99164","20732",3405676.73591184
"17169","99164","50311",1954098.40597538
"17170","99164","50312",1954805.80591188
"17171","99164","50313",1955486.47573083
"17172","99164","50314",1957046.30324353
"17173","99164","50315",1960616.71787636
"17174","99164","50316",1959433.21081567
"17175","99164","50317",1962896.06524994
"17176","99164","50319",1959759.7543442
"17177","99164","50320",1965220.36005683
"17178","99164","50321",1956988.85979036
"17179","99164","41048",2759216.15416053
"17180","99164","41049",2884137.2646356
"17181","99164","41051",2780114.37836305
"17182","99164","41052",2777084.36816264
"17183","99164","41055",2853788.821129
"17184","99164","41056",2856341.56877017
"17185","99164","41059",2791154.778675
"17186","99164","41062",2839755.10728328
"17187","99164","41063",2788322.55254849
"17188","99164","41064",2839861.79638529
"17189","99164","41071",2777394.45985396
"17190","99164","41073",2776152.97097408
"17191","99164","41074",2776737.66272155
"17192","99164","41075",2779489.46013622
"17193","99164","41076",2783937.23103642
"17194","99164","41080",2752220.53808771
"17195","99164","41083",2761089.9698992
"17196","99164","40025",2731128.82665252
"17197","99164","48023",2746841.84259716
"17198","99164","40026",2732795.6092073
"17199","99164","48025",2707773.51966817
"17200","99164","48026",2731284.84988973
"17201","99164","40031",2743225.5136851
"17202","99164","48027",2735346.72447778
"17203","99164","32025",3496631.30866418
"17204","99164","32026",3529241.4206146
"17205","99164","32033",3602216.84861742
"17206","99164","48028",2754024.31883494
"17207","99164","40033",2804334.87072207
"17208","99164","40036",2773895.00086132
"17209","99164","40037",2785694.97039344
"17210","99164","48030",2723141.83566478
"17211","99164","40040",2805890.94527204
"17212","99164","11205",3498868.03464899
"17213","99164","11206",3500336.08422471
"17214","99164","11207",3505506.50100855
"17215","99164","11208",3507380.39373747
"17216","99164","11209",3497507.77928599
"17217","99164","11210",3503595.7365888
"17218","99164","47884",2523675.12050186
"17219","99164","47885",2527181.18804575
"17220","99164","47901",2525584.46258242
"17221","99164","47904",2525590.80415992
"17222","99164","47905",2534894.29451574
"17223","99164","47906",2514846.13253684
"17224","99164","47907",2523313.48617997
"17225","99164","47909",2529405.58219654
"17226","99164","47916",2534652.64372445
"17227","99164","47917",2478761.49998681
"17228","99164","47918",2507272.03096267
"17229","99164","47920",2524297.24933849
"17230","99164","47921",2485719.89586251
"17231","99164","47922",2468180.54411877
"17232","99164","47923",2512996.95129828
"17233","99164","47924",2531829.47451183
"17234","99164","02190",3658678.56883349
"17235","99164","02191",3655997.58211042
"17236","99164","02199",3640769.53168519
"17237","99164","02203",3641938.80116332
"17238","99164","02210",3644014.28550093
"17239","99164","02215",3639174.87601752
"17240","99164","02301",3655942.11437477
"17241","99164","02302",3658777.74029225
"17242","99164","02322",3653198.37366272
"17243","99164","02324",3665829.42775866
"17244","99164","02330",3686878.51469865
"17245","99164","02332",3682551.87357592
"17246","99164","02333",3665427.46200212
"17247","99164","33527",3683362.06548257
"17248","99164","37312",2974273.29399831
"17249","99164","37313",2903400.484538
"17250","99164","37315",2972564.66167964
"17251","99164","33534",3683279.56823308
"17252","99164","37317",3018758.16270375
"17253","99164","33538",3619853.00714606
"17254","99164","37318",2894550.90358577
"17255","99164","33540",3669395.80459712
"17256","99164","33541",3663117.98114144
"17257","99164","37321",2946691.89528503
"17258","99164","33542",3665953.03009823
"17259","99164","37322",2961365.19656162
"17260","99164","33543",3660138.67487089
"17261","99164","33544",3651879.46074439
"17262","99164","33545",3655297.04737266
"17263","99164","37323",2986525.48977538
"17264","99164","33547",3704264.61941779
"17265","99164","33548",3651742.35168728
"17266","99164","33549",3654119.35561639
"17267","99164","37324",2889650.17729567
"17268","99164","33556",3643590.13193208
"17269","99164","37325",2993728.66129055
"17270","99164","37326",3022550.30534443
"17271","99164","33558",3647812.58389299
"17272","99164","33559",3655481.77627136
"17273","99164","37327",2922189.56320415
"17274","99164","37328",2876840.32496449
"17275","99164","37329",2994222.31360287
"17276","99164","33563",3686409.21125634
"17277","99164","33565",3678454.783957
"17278","99164","37330",2877683.76999485
"17279","99164","33566",3688857.93643454
"17280","99164","37331",2993849.19764868
"17281","99164","33567",3693922.54356724
"17282","99164","37332",2943348.36334311
"17283","99164","37333",3018933.51833862
"17284","99164","05847",3436775.3888915
"17285","99164","05850",3479029.26868427
"17286","99164","05851",3474463.15294277
"17287","99164","05853",3469375.43120609
"17288","99164","05855",3451363.26307643
"17289","99164","05857",3442686.29252287
"17290","99164","05858",3495243.73661119
"17291","99164","05859",3431067.45652839
"17292","99164","05860",3462723.74177373
"17293","99164","05862",3472125.36298404
"17294","99164","05866",3466965.58544345
"17295","99164","05867",3472526.83308126
"17296","99164","05868",3438821.38593768
"17297","99164","05871",3479057.30366046
"17298","99164","05872",3464471.37188672
"17299","99164","05873",3469628.53892482
"17300","99164","05874",3432771.62845018
"17301","99164","05875",3454735.46563349
"17302","99164","05901",3488683.00648187
"17303","99164","05902",3500442.29680981
"17304","99164","05903",3496469.74456212
"17305","99164","65324",2194012.95774228
"17306","99164","65325",2161408.81484177
"17307","99164","65326",2180415.3811134
"17308","99164","65327",2106255.52059373
"17309","99164","65329",2166783.05304827
